Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500460,MUKANDLTD,MUKAND LTD.,Active,B ,10.00,INE304A01026,Iron &amp; Steel/Interm.Products,Equity
500463,AGCNET,AGC Networks Limited,Active,B ,10.00,INE676A01019,IT Consulting &amp; Software,Equity
500464,UCALFUEL,UCAL FUEL SYSTEMS LTD.,Active,B ,10.00,INE139B01016,Auto Parts &amp; Equipment,Equity
500467,HARRMALAYA,HARRISONS MALAYALAM LTD.,Active,B ,10.00,INE544A01019,Auto Tyres &amp; Rubber Products,Equity
500469,FEDERALBNK,FEDERAL BANK LTD.,Active,A ,2.00,INE171A01029,Banks,Equity
500470,TATASTEEL,TATA STEEL LTD.,Active,A ,10.00,INE081A01012,Iron &amp; Steel/Interm.Products,Equity
500472,SKFINDIA,SKF India Ltd,Active,A ,10.00,INE640A01023,Other Industrial Goods,Equity
500477,ASHOKLEY,ASHOK LEYLAND LTD.,Active,A ,1.00,INE208A01029,Commercial Vehicles,Equity
500480,CUMMINSIND,CUMMINS INDIA LTD.,Active,A ,2.00,INE298A01020,Industrial Machinery,Equity
500483,TATACOMM,TATA COMMUNICATIONS LTD.,Active,A ,10.00,INE151A01013,Telecom - Alternate Carriers,Equity
500488,ABBOTINDIA,ABBOTT INDIA LTD.,Active,B ,10.00,INE358A01014,Pharmaceuticals,Equity
500490,BAJAJHLDNG,BAJAJ HOLDINGS &amp; INVESTMENT LTD.,Active,A ,10.00,INE118A01012,Holding Companies,Equity
500493,BHARATFORG,BHARAT FORGE LTD.,Active,A ,2.00,INE465A01025,Other Industrial Products,Equity
500495,ESCORTS,ESCORTS LTD.,Active,A ,10.00,INE042A01014,Commercial Vehicles,Equity
500500,HINDMOTORS,HINDUSTAN MOTORS LTD.,Active,B ,5.00,INE253A01025,Cars &amp; Utility Vehicles,Equity
500510,LT,LARSEN &amp; TOUBRO LTD.,Active,A ,2.00,INE018A01030,Construction &amp; Engineering,Equity
500520,M&amp;M,MAHINDRA &amp; MAHINDRA LTD.,Active,A ,5.00,INE101A01026,Cars &amp; Utility Vehicles,Equity
500530,BOSCHLTD,BOSCH LTD.,Active,A ,10.00,INE323A01026,Auto Parts &amp; Equipment,Equity
500540,PREMIER,PREMIER LTD.,Active,B ,10.00,INE342A01018,Industrial Machinery,Equity
500547,BPCL,BHARAT PETROLEUM CORPORATION LTD.,Active,A ,10.00,INE029A01011,Refineries/ Petro-Products,Equity
500550,SIEMENS,SIEMENS LTD.,Active,A ,2.00,INE003A01024,Heavy Electrical Equipment,Equity
500570,TATAMOTORS,TATA MOTORS LTD.,Active,A ,2.00,INE155A01022,Commercial Vehicles,Equity
500575,VOLTAS,VOLTAS LTD.,Active,A ,1.00,INE226A01021,Construction &amp; Engineering,Equity
500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,Active,A ,10.00,INE017A01032,Shipping,Equity
500645,DEEPAKFERT,DEEPAK FERTILISERS &amp; PETROCHEMICALS CORPORATION LTD.,Active,B ,10.00,INE501A01019,Commodity Chemicals,Equity
500650,EXCELINDUS,EXCEL INDUSTRIES LTD.,Active,B ,5.00,INE369A01029,Specialty Chemicals,Equity
500655,GARWARPOLY,GARWARE POLYESTER LTD.,Active,XT,10.00,INE291A01017,Commodity Chemicals,Equity
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,Active,A ,10.00,INE159A01016,Pharmaceuticals,Equity
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS &amp; CHEMICALS LTD.,Active,A ,10.00,INE113A01013,Fertilizers,Equity
500672,NOVARTIND,NOVARTIS INDIA LTD.,Active,B ,5.00,INE234A01025,Pharmaceuticals,Equity
500674,SANOFI,Sanofi India Ltd,Active,A ,10.00,INE058A01010,Pharmaceuticals,Equity
500676,GSKCONS,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,Active,A ,10.00,INE264A01014,Packaged Foods,Equity
500680,PFIZER,PFIZER LTD.,Active,A ,10.00,INE182A01018,Pharmaceuticals,Equity
500690,GSFC,GUJARAT STATE FERTILIZERS &amp; CHEMICALS LTD.,Active,A ,2.00,INE026A01025,Fertilizers,Equity
500696,HINDUNILVR,HINDUSTAN UNILEVER LTD.,Active,A ,1.00,INE030A01027,Personal Products,Equity
500710,AKZOINDIA,Akzo Nobel India Limited,Active,B ,10.00,INE133A01011,Furniture-Furnishing-Paints,Equity
500730,NOCIL,NOCIL LTD.,Active,B ,10.00,INE163A01018,Specialty Chemicals,Equity
500770,TATACHEM,TATA CHEMICALS LTD.,Active,A ,10.00,INE092A01019,Commodity Chemicals,Equity
500777,TNPETRO,TAMILNADU PETROPRODUCTS LTD.,Active,B ,10.00,INE148A01019,Commodity Chemicals,Equity
500780,ZUARIGLOB,ZUARI GLOBAL LTD.,Active,B ,10.00,INE217A01012,Fertilizers,Equity
500790,NESTLEIND,NESTLE INDIA LTD.,Active,A ,10.00,INE239A01016,Packaged Foods,Equity
500800,TATAGLOBAL,Tata Global Beverages Limited,Active,A ,1.00,INE192A01025,Tea &amp; Coffee,Equity
500820,ASIANPAINT,ASIAN PAINTS LTD.,Active,A ,1.00,INE021A01026,Furniture-Furnishing-Paints,Equity
500825,BRITANNIA,BRITANNIA INDUSTRIES LTD.,Active,A ,2.00,INE216A01022,Packaged Foods,Equity
500830,COLPAL,COLGATE-PALMOLIVE (INDIA) LTD.,Active,A ,1.00,INE259A01022,Personal Products,Equity
500840,EIHOTEL,EIH LTD.,Active,B ,2.00,INE230A01023,Hotels,Equity
500850,INDHOTEL,INDIAN HOTELS CO.LTD.,Active,A ,1.00,INE053A01029,Hotels,Equity
500870,CASTROLIND,CASTROL INDIA LTD.,Active,A ,5.00,INE172A01027,Oil Marketing &amp; Distribution,Equity
500875,ITC,ITC LTD.,Active,A ,1.00,INE154A01025,Cigarettes-Tobacco Products,Equity
500877,APOLLOTYRE,APOLLO TYRES LTD.,Active,A ,1.00,INE438A01022,Auto Tyres &amp; Rubber Products,Equity
500878,CEATLTD,CEAT LTD.,Active,A ,10.00,INE482A01020,Auto Tyres &amp; Rubber Products,Equity
500890,MODIRUBBER,MODI RUBBER LTD.,Active,T ,10.00,INE832A01018,Auto Tyres &amp; Rubber Products,Equity
500940,FINOLEXIND,FINOLEX INDUSTRIES LTD.,Active,A ,10.00,INE183A01016,Plastic Products,Equity
500945,VALUEIND,VALUE INDUSTRIES LTD.,Active,B ,10.00,INE352A01017,Household Appliances,Equity
501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS LTD.,Active,XT,10.00,INE371U01015,Other Financial Services,Equity
501144,PEOPLIN,PEOPLES INVESTMENTS LTD.,Active,P ,10.00,NA          ,Misc.Commercial Services,Equity
501148,DSINVEST,DALAL STREET INVESTMENTS LTD.,Active,XT,10.00,INE422D01012,Investment Companies,Equity
501150,CENTRUM,CENTRUM CAPITAL LTD.,Active,B ,1.00,INE660C01027,Other Financial Services,Equity
501151,KARTKIN,KARTIK INVESTMENTS TRUST LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
501154,ROSEI,ROSE INVESTMENTS LTD.,Active,P ,10.00,INE383D01016,Other Financial Services,Equity
501179,OSCAR,OSCAR INVESTMENTS LTD.,Active,XC,10.00,INE221D01018,Investment Companies,Equity
501242,TCIFINANCE,TCI FINANCE LTD.,Active,B ,10.00,INE911B01018,Finance (including NBFCs),Equity
501261,KRATOSENER,KRATOS ENERGY &amp; INFRASTRUCTURE LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
501270,ZCHANAIN,CHANAKYA INVESTMENTS LTD.,Active,XT,10.00,INE825M01017,Misc.Commercial Services,Equity
501295,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,Active,T ,10.00,INE886A01014,Finance (including NBFCs),Equity
501298,INDPRUD,INDUSTRIAL &amp; PRUDENTIAL INVESTMENTS CO.LTD.,Active,XC,10.00,INE620D01011,Investment Companies,Equity
501301,TATAINVEST,TATA INVESTMENT CORPORATION LTD.,Active,B ,10.00,INE672A01018,Holding Companies,Equity
501343,MOTOGENFIN,MOTOR &amp; GENERAL FINANCE LTD.,Active,B ,10.00,INE861B01015,Finance (including NBFCs),Equity
501351,RAPIDIN,RAPID INVESTMENTS LTD.,Active,XT,10.00,INE154M01012,Misc.Commercial Services,Equity
501370,WALCHPF,WALCHAND PEOPLEFIRST LTD.,Active,XD,10.00,INE695D01021,Consulting Services,Equity
501386,ZSWASTSA,SWASTIK SAFE DEPOSIT &amp; INVESTMENTS LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
501391,WHBRADY,W.H.BRADY &amp; CO.LTD.,Active,XT,10.00,INE855A01019,Comm.Trading  &amp; Distribution,Equity
501421,TECHNVISN,TECHNVISION VENTURES LTD.,Active,ST,10.00,INE314H01012,IT Software Products,Equity
501423,SHAILY,SHAILY ENGINEERING PLASTICS LTD.,Active,XC,10.00,INE151G01010,Plastic Products,Equity
501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD.,Active,A ,2.00,INE050A01025,Tea &amp; Coffee,Equity
501430,BOMBCYC,BOMBAY CYCLE &amp; MOTOR AGENCY LTD.,Active,XD,10.00,INE691K01017,Comm.Trading  &amp; Distribution,Equity
501455,GREAVESCOT,GREAVES COTTON LTD.,Active,B ,2.00,INE224A01026,Industrial Machinery,Equity
501471,MACK,MACK TRADING CO.LTD.,Active,XT,10.00,INE436D01012,Comm.Trading  &amp; Distribution,Equity
501477,MULLER,MULLER &amp; PHIPPS (INDIA) LTD.,Active,XT,10.00,INE003F01015,Comm.Trading  &amp; Distribution,Equity
501479,ZNEWSAGA,NEW SAGAR TRADING CO.LTD.,Active,P ,10.00,NA          ,Comm.Trading  &amp; Distribution,Equity
501630,ANANDPROJ,Anand Projects Ltd,Active,P ,10.00,NA          ,Construction &amp; Engineering,Equity
501700,INDIANVSH,INDIANIVESH LTD.,Active,XD,1.00,INE131H01028,Finance (including NBFCs),Equity
501827,CENTPROV,CENTRAL PROVINCES RAILWAYS CO.LTD.,Active,XT,10.00,INE631B01038,Surface Transportation,Equity
501831,COASTCORP,COASTAL CORPORATION LTD.,Active,XD,10.00,INE377E01016,Comm.Trading  &amp; Distribution,Equity
501833,CHOWGULSTM,CHOWGULE STEAMSHIPS LTD.,Active,XT,10.00,INE490A01015,Shipping,Equity
501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD.-$,Active,T ,10.00,INE446C01013,Shipping,Equity
501945,DHENUBUILD,DHENU BUILDCON INFRA LTD.,Active,XD,1.00,INE758D01027,Finance (including NBFCs),Equity
502015,ASSOSTNB,ASSOCIATED STONE INDUSTRIES (KOTAH) LTD.,Active,XC,1.00,INE443A01030,Mining,Equity
502090,SAGCEM,SAGAR CEMENTS LTD.-$,Active,B ,10.00,INE229C01013,Cement &amp; Cement Products,Equity
502137,DECCANCE,DECCAN CEMENTS LTD.-$,Active,B ,5.00,INE583C01021,Cement &amp; Cement Products,Equity
502150,KLYNCEM,KALYANPUR CEMENTS LTD.,Active,P ,10.00,INE991E01022,Cement &amp; Cement Products,Equity
502157,MANGLMCEM,MANGALAM CEMENT LTD.,Active,B ,10.00,INE347A01017,Cement &amp; Cement Products,Equity
502165,OCL,OCL INDIA LTD.,Active,B ,2.00,INE290B01025,Cement &amp; Cement Products,Equity
502168,NCLIND,NCL INDUSTRIES LTD.-$,Active,B ,10.00,INE732C01016,Cement &amp; Cement Products,Equity
502175,SAURASHCEM,SAURASHTRA CEMENT LTD.,Active,XC,10.00,INE626A01014,Cement &amp; Cement Products,Equity
502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.-$,Active,XC,10.00,INE232A01011,Cement &amp; Cement Products,Equity
502216,BOMBPOT,BOMBAY POTTERIES &amp; TILES LTD.,Active,P ,100.00,NA          ,Realty,Equity
502219,BOROSIL,BOROSIL GLASS WORKS LTD.,Active,B ,1.00,INE666D01022,Houseware,Equity
502250,MARATHR,MARATHWADA REFRACTORIES LTD.,Active,XT,10.00,INE347D01011,Construction Materials,Equity
502271,RASSIREF,RAASI REFRACTORIES LTD.-$,Active,XD,10.00,INE858D01017,Other Industrial Goods,Equity
502281,TRIVENIGQ,TRIVENI GLASS LTD.-$,Active,XT,10.00,INE094C01011,Construction Materials,Equity
502330,IPAPPM,International Paper APPM Limited,Active,B ,10.00,INE435A01028,Paper &amp; Paper Products,Equity
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,Active,A ,2.00,INE787D01026,Auto Tyres &amp; Rubber Products,Equity
502407,NATHPULP,NATH PULP &amp; PAPER MILLS LTD.,Active,XD,10.00,INE776A01025,Paper &amp; Paper Products,Equity
502420,ORIENTPPR,ORIENT PAPER &amp; INDUSTRIES LTD.,Active,B ,1.00,INE592A01026,Cement &amp; Cement Products,Equity
502445,CITADEL,CITADEL REALTY AND DEVELOPERS LTD.,Active,XD,10.00,INE906D01014,Realty,Equity
502448,ROLLT,ROLLATAINERS LTD.,Active,T ,1.00,INE927A01040,Containers &amp; Packaging,Equity
502450,SESHAPAPER,SESHASAYEE PAPER &amp; BOARDS LTD.,Active,B ,10.00,INE630A01016,Paper &amp; Paper Products,Equity
502460,SOLIDCO,SOLID CONTAINERS LTD.,Active,XD,10.00,INE134U01017,Paper &amp; Paper Products,Equity
502563,SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD.,Active,XT,10.00,INE688C01010,Paper &amp; Paper Products,Equity
502587,RAMAPULP,RAMA PULP &amp; PAPERS LTD.,Active,XT,10.00,INE777A01015,Paper &amp; Paper Products,Equity
502589,VAPIPPR,VAPI PAPER MILLS LTD.,Active,XT,10.00,INE464D01014,Paper &amp; Paper Products,Equity
502742,SINTEX,SINTEX INDUSTRIES LTD.,Active,A ,1.00,INE429C01035,Textiles,Equity
502761,BLUBLND-B,Blue Blends (India) Ltd,Active,B ,10.00,INE113O01014,Textiles,Equity
502820,DCM,DCM LTD.,Active,B ,10.00,INE498A01018,Textiles,Equity
502850,ZGAEKWAR,GAEKWAR MILLS LTD.,Active,P ,100.00,NA          ,Textiles,Equity
502865,FORBESCO,FORBES &amp; COMPANY LTD.-$,Active,B ,10.00,INE518A01013,Industrial Machinery,Equity
502873,HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,Active,XD,10.00,INE950C01014,Textiles,Equity
502893,UNITEDINT,UNITED INTERACTIVE LTD.,Active,XD,10.00,INE706D01018,Internet Software &amp; Services,Equity
502901,JAMSHRI,JAMSHRI RANJITSINGHJI SPG. &amp; WVG. MILLS CO.LTD.-$,Active,XT,10.00,INE462D01018,Textiles,Equity
502933,KATRSPG,KATARE SPINNING MILLS LTD.,Active,XT,10.00,INE498G01015,Textiles,Equity
502937,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,B ,10.00,INE087A01019,Diversified,Equity
502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,Active,XC,100.00,INE938C01019,Textiles,Equity
502986,VTL,VARDHMAN TEXTILES LTD.,Active,B ,10.00,INE825A01012,Textiles,Equity
502995,MALWACOTT,MALWA COTTON SPINNING MILLS LTD.,Active,T ,10.00,INE272B01015,Textiles,Equity
503015,MODERN,MODERN INDIA LTD.-$,Active,XC,2.00,INE251D01023,Comm.Trading  &amp; Distribution,Equity
503031,PENINLAND,PENINSULA LAND LTD.,Active,B ,2.00,INE138A01028,Realty,Equity
503092,PASUSPG,PASUPATI SPG.&amp; WVG.MILLS LTD.,Active,XD,10.00,INE909B01020,Textiles,Equity
503100,PHOENIXLTD,The Phoenix Mills Ltd,Active,B ,2.00,INE211B01039,Realty,Equity
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,B ,10.00,INE182D01012,Realty,Equity
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,Active,XT,100.00,INE491N01016,Diversified,Equity
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,Active,XD,10.00,INE750D01016,Textiles,Equity
503169,RUBYMILLS,RUBY MILLS LTD.,Active,B ,5.00,INE301D01026,Textiles,Equity
503205,SHREERAM,SHREE RAM URBAN INFRASTRUCTURE LTD.,Active,XC,10.00,INE164H01011,Realty,Equity
503229,SIMPLXREA,SIMPLEX REALTY LTD.,Active,XD,10.00,INE167H01014,Realty,Equity
503310,SWANENERGY,SWAN ENERGY LTD.,Active,B ,1.00,INE665A01038,Textiles,Equity
503349,VICTMILL,VICTORIA MILLS LTD.,Active,XD,100.00,INE203D01016,Textiles,Equity
503622,ZSVTRADI,S.V.TRADING &amp; AGENCIES LTD.,Active,XT,10.00,INE404N01019,Other Financial Services,Equity
503624,ZSVARAJT,SVARAJ TRADING &amp; AGENCIES LTD.,Active,XT,10.00,INE406N01014,Other Financial Services,Equity
503626,KSHITIJ,KSHITIZ INVESTMENT LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
503635,SALSAIN,SHREE SALASAR INVESTMENT LTD.,Active,XT,10.00,,Other Financial Services,Equity
503637,DHANLEELA,DHANLEELA INVESTMENTS &amp; TRADING COMPANY LTD.,Active,XD,2.00,INE683D01027,Other Financial Services,Equity
503639,INDSOYA,INDSOYA LTD.,Active,P ,10.00,INE314N01010,Misc.Commercial Services,Equity
503657,VEERENRGY,VEER ENERGY &amp; INFRASTRUCTURE LTD.,Active,XC,10.00,INE255E01030,Electric Utilities,Equity
503659,SW1,SW Investments Ltd,Active,XT,10.00,INE948K01011,Misc.Commercial Services,Equity
503669,KKFIN,K K Fincorp Limited,Active,XD,10.00,INE509J01013,Misc.Commercial Services,Equity
503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,Active,XT,10.00,INE130N01010,Other Financial Services,Equity
503675,WAGEND,Wagend Infra Venture Limited,Active,XD,2.00,INE786K01023,Misc.Commercial Services,Equity
503681,ELCIDIN,ELCID INVESTMENTS LTD.,Active,XT,10.00,INE927X01018,Misc.Commercial Services,Equity
503689,HEALINV,HEALTHY INVESTMENTS LTD.,Active,XT,10.00,INE160N01017,Misc.Commercial Services,Equity
503691,SAHARA,SAHARA ONE MEDIA &amp; ENTERTAINMENT LTD.-$,Active,SS,10.00,INE479B01016,Broadcasting &amp; Cable TV,Equity
503722,BANSWRAS,BANSWARA SYNTEX LTD.-$,Active,B ,10.00,INE629D01012,Textiles,Equity
503772,MODWOOL,MODELLA WOOLLENS LTD.,Active,XD,10.00,INE380D01012,Comm.Trading  &amp; Distribution,Equity
503776,MODIPON,MODIPON LTD.,Active,XT,10.00,INE170C01019,Agrochemicals,Equity
503804,SHRIDINE,SHRI DINESH MILLS LTD.-$,Active,XD,10.00,INE204C01024,Textiles,Equity
503806,SRF,SRF LTD.,Active,A ,10.00,INE647A01010,Textiles,Equity
503811,SIYSIL,SIYARAM SILK MILLS LTD.-$,Active,B ,2.00,INE076B01028,Textiles,Equity
503816,SWADPOL,SWADESHI POLYTEX LTD.,Active,XT,10.00,INE243N01011,Textiles,Equity
503823,BIRLATR,BIRLA TRANSASIA CARPETS LTD.,Active,Z ,10.00,INE646O01013,Furniture-Furnishing-Paints,Equity
503831,FOMEHOT,FOMENTO RESORTS &amp; HOTELS LTD.,Active,XC,10.00,INE241E01014,Hotels,Equity
503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD.-$,Active,SS,10.00,INE796C01011,Textiles,Equity
503863,SHRMFGC,SHREE MANUFACTURING CO.LTD.,Active,XT,10.00,INE632A01012,Textiles,Equity
503881,HINDSYNTEX,HIND SYNTEX LTD.,Active,T ,10.00,INE155B01012,Textiles,Equity
503893,ZSATYASL,SATYAM SILK MILLS LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
503960,BBL,BHARAT BIJLEE LTD.-$,Active,B ,10.00,INE464A01028,Other Elect.Equip./ Prod.,Equity
504000,ELPROINTL,ELPRO INTERNATIONAL LTD.,Active,XC,1.00,INE579B01039,Other Elect.Equip./ Prod.,Equity
504008,EMCO,EMCO LTD.-$,Active,B ,2.00,INE078A01026,Heavy Electrical Equipment,Equity
504028,GEE,GEE LTD.,Active,XC,2.00,INE064H01021,Other Industrial Goods,Equity
504036,HIRECT,HIND RECTIFIERS LTD.,Active,B ,2.00,INE835D01023,Electronic Components,Equity
504058,NIPPOBATRY,INDO-NATIONAL LTD.,Active,B ,10.00,INE567A01010,Non-Durable Household Prod.,Equity
504067,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,Active,B ,10.00,INE520A01019,IT Consulting &amp; Software,Equity
504076,JYOTI,JYOTI LTD.-$,Active,XD,10.00,INE511D01012,Heavy Electrical Equipment,Equity
504080,JSLINDL,JSL INDUSTRIES LTD.,Active,XT,10.00,INE581L01018,Other Elect.Equip./ Prod.,Equity
504084,KAYCEEI,KAYCEE INDUSTRIES LTD.,Active,XD,100.00,INE813G01015,Other Elect.Equip./ Prod.,Equity
504092,INDOKEM,INDOKEM LTD.,Active,XD,10.00,INE716F01012,Specialty Chemicals,Equity
504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,Active,XC,10.00,INE795A01017,Non-Durable Household Prod.,Equity
504112,NELCO,NELCO LTD.,Active,B ,10.00,INE045B01015,IT Networking Equipment,Equity
504132,PERMAGN,PERMANENT MAGNETS LTD.-$,Active,XD,10.00,INE418E01018,Other Industrial Goods,Equity
504176,HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD.,Active,XD,10.00,INE783E01015,Non-Durable Household Prod.,Equity
504180,STDBAT,STANDARD BATTERIES LTD.,Active,XT,1.00,INE502C01039,Finance (including NBFCs),Equity
504212,UNIVCABLES,UNIVERSAL CABLES LTD.,Active,B ,10.00,INE279A01012,Other Elect.Equip./ Prod.,Equity
504220,WSIND,W.S.INDUSTRIES (INDIA) LTD.-$,Active,B ,10.00,INE100D01014,Industrial Machinery,Equity
504240,DLTNCBL,DELTON CABLES LTD.,Active,XT,10.00,INE872E01016,Other Elect.Equip./ Prod.,Equity
504256,DELTRON,DELTRON LTD.,Active,P ,10.00,NA          ,Electronic Components,Equity
504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Active,XC,10.00,INE284C01018,Other Elect.Equip./ Prod.,Equity
504269,KHAITANELE,KHAITAN ELECTRICALS LTD.,Active,T ,10.00,INE761A01019,Household Appliances,Equity
504273,TUMUSEL,TUMUS ELECTRIC CORPORATION LTD.,Active,P ,10.00,INE064R01012,Other Elect.Equip./ Prod.,Equity
504286,DELTAMAGNT,DELTA MAGNETS LTD.,Active,B ,10.00,INE393A01011,Other Elect.Equip./ Prod.,Equity
504340,CONFINT,Confidence Finance And Trading Limited,Active,XD,1.00,INE180M01025,Other Financial Services,Equity
504341,RELTD,Ravindra Energy Ltd,Active,XT,10.00,INE206N01018,Other Financial Services,Equity
504346,GDTRAGN,G.D.TRADING &amp; AGENCIES LTD.,Active,P ,10.00,INE713N01013,Other Financial Services,Equity
504356,ZMULTIPU,MULTIPURPOSE TRADING &amp; AGENCIES LTD.,Active,XT,10.00,INE017P01014,Misc.Commercial Services,Equity
504360,REMISIN,REMI SALES &amp; ENGINEERING LTD.,Active,XT,10.00,INE130I01010,Comm.Trading  &amp; Distribution,Equity
504365,RIDHISYN,RIDHI SYNTHETICS LTD.,Active,P ,10.00,,Other Financial Services,Equity
504369,GRANDMA,GRANDMA TRADING &amp; AGENCIES LTD.,Active,ST,1.00,INE927M01029,Comm.Trading  &amp; Distribution,Equity
504370,ZARDIINV,ARDI INVESTMENT &amp; TRADING LTD.,Active,ZP,10.00,,Misc.Commercial Services,Equity
504375,SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,Active,P ,10.00,INE459E01012,IT Consulting &amp; Software,Equity
504378,NYSSACORP,Nyssa Corporation Limited,Active,XT,1.00,INE812K01027,Comm.Trading  &amp; Distribution,Equity
504380,ZVINADTR,VINADITYA TRADING CO.LTD.,Active,XT,10.00,INE952M01019,Comm.Trading  &amp; Distribution,Equity
504390,AVTIL,AVTIL Enterprise Ltd,Active,XT,10.00,INE292N01018,Other Financial Services,Equity
504392,KRISHNA,Krishna Ventures Limited,Active,XT,10.00,INE537L01010,Other Financial Services,Equity
504397,GANHOLD,GANESH HOLDINGS LTD.,Active,XT,10.00,INE932M01011,Misc.Commercial Services,Equity
504398,SJCORP,SJ CORPORATION LTD.,Active,XD,1.00,INE312B01027,Other Apparels &amp; Accessories,Equity
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,Active,SS,10.00,INE361D01012,Iron &amp; Steel Products,Equity
504614,SARDAEN,SARDA ENERGY &amp; MINERALS LTD.-$,Active,B ,10.00,INE385C01013,Iron &amp; Steel/Interm.Products,Equity
504643,BWLLTD,BWL LTD.,Active,P ,10.00,NA          ,Iron &amp; Steel Products,Equity
504646,BGWTATO,BHAGWATI AUTOCAST LTD.,Active,XD,10.00,INE106G01014,Auto Parts &amp; Equipment,Equity
504648,BOMBWIR,BOMBAY WIRE ROPES LTD.,Active,XT,1.00,INE089T01023,Iron &amp; Steel Products,Equity
504671,CHASBRT,CHASE BRIGHT STEEL LTD.,Active,P ,10.00,NA          ,Iron &amp; Steel/Interm.Products,Equity
504673,UNIVPRIM,UNIVERSAL PRIME ALUMINIUM LTD.,Active,XT,10.00,INE621D01019,Aluminium,Equity
504697,GALADA,GALADA POWER &amp; TELECOMMUNICATION LTD.,Active,XT,10.00,INE255C01018,Other Elect.Equip./ Prod.,Equity
504701,GONTER,GONTERMANN-PEIPERS (INDIA) LTD.,Active,XD,10.00,INE530A01026,Iron &amp; Steel/Interm.Products,Equity
504713,HINDWRS,HINDUSTAN WIRES LTD.,Active,XD,10.00,INE075C01010,Other Industrial Products,Equity
504731,IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,Active,XT,10.00,INE566M01017,Iron &amp; Steel/Interm.Products,Equity
504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,Active,B ,2.00,INE323C01030,Cement &amp; Cement Products,Equity
504746,INLCM,INDIAN LINK CHAIN MANUFACTURES LTD.,Active,P ,100.00,INE359D01016,Other Industrial Products,Equity
504786,INVPRECQ,INVESTMENT &amp; PRECISION CASTINGS LTD.,Active,XC,10.00,INE155E01016,Other Industrial Products,Equity
504810,INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,Active,XD,10.00,INE123E01014,BPO/KPO,Equity
504840,KAIRA,KAIRA CAN CO.LTD.,Active,XT,10.00,INE375D01012,Containers &amp; Packaging,Equity
504879,ORIENTABRA,ORIENT ABRASIVES LTD.-$,Active,B ,1.00,INE569C01020,Other Industrial Products,Equity
504882,NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,Active,P ,10.00,INE166R01015,Realty,Equity
504903,RATHIST,RATHI STEEL &amp; POWER LTD.-$,Active,XT,10.00,INE336C01016,Iron &amp; Steel/Interm.Products,Equity
504908,DUNCANENG,Duncan Engineering Ltd-$,Active,ST,10.00,INE340F01011,Auto Parts &amp; Equipment,Equity
